"ID_PERSON";"ID_WIKIDATA";"ID_IMDB";"ID_WIKIDATA_PERSON";"ID_TMDB_WIKIDATA";"NAME";"ADULT";"ID_PERSON_ERASE_WIKIDATA_ID"
"1387301";"Q138757159";"nm1028347";"1387301";"";"Angelica Bright";"1";NULL
"1387603";"Q110223006";"nm1886564";"1387603";"";"Désiré Pougaud";"0";NULL
"1388861";"Q138816871";"nm0102593";"1388861";"";"Camilla Braaksma";"0";NULL
"1392193";"Q133505268";"nm0498372";"1392193";"";"Andy Lee Do-Yue";"0";NULL
"1394611";"Q138994314";"nm2107716";"1394611";"";"Janet Joy";"1";NULL
"1395748";"Q53097081";"nm0079581";"1395748";"";"Loek Beumer";"0";NULL
"1396170";"Q138973023";"nm1690337";"1396170";"";"Erika Neri";"1";NULL
"1397639";"Q95223300";"nm1081699";"1397639";"";"René Lay";"0";NULL
"1399824";"Q1282521";"nm2408409";"0";"";"John Rawls";"0";NULL
"1406220";"Q5474050";"nm0367848";"1406220";"";"Enny Haryono";"0";NULL
"1414430";"Q138799967";"nm0182651";"1414430";"";"Etha Coster";"0";NULL
"1415215";"Q1351006";"nm0372984";"1415215";"";"Werner Hecht";"0";NULL
"1418612";"Q4321483";"nm0632554";"1418612";"";"Boris Nirenburg";"0";NULL
"1419512";"Q15712397";"nm1138115";"0";"";"Sin Yeong-il";"0";NULL
"1419527";"Q6679622";"nm1069512";"1419527";"";"Kim Chang-sook";"0";NULL
"1420100";"Q138792889";"nm0810490";"1420100";"";"Cor Smits";"0";NULL
"1421296";"Q138716756";"nm0357034";"1421296";"";"Mary Halsey";"0";NULL
"1422582";"Q138679605";"nm1575218";"1422582";"";"Cice Rivera";"0";NULL
"1424327";"Q22070229";"nm2931326";"1424327";"";"Van Neistat";"0";NULL
"1432104";"Q138827360";"nm0621213";"1432104";"";"Alejandro Naranjo";"0";NULL
"1440294";"Q138710367";"nm2057913";"1440294";"";"Jeremy Batiste";"0";NULL
"1443126";"Q40523707";"nm4268837";"1443126";"";"Kadija Jalloh";"0";NULL
"1450854";"Q138847637";"nm1514705";"1450854";"";"Jenna Red";"1";NULL
"1452391";"Q6811310";"nm3346060";"1452391";"";"Melanie Marnich";"0";NULL
"1452773";"Q138856599";"nm0437894";"1452773";"";"Albertine de Kanter";"0";NULL
"1454104";"Q66124182";"nm2856661";"0";"";"Philip J. Silvera";"0";NULL
"1454824";"Q138847803";"nm2355230";"1454824";"";"Virginee";"1";NULL
"1455454";"Q138748142";"nm1320078";"1455454";"";"Allan Sebastian";"0";NULL
"1458641";"Q138657644";"nm1395846";"1458641";"";"Melinda Vecsey";"1";NULL
"1461910";"Q138768832";"nm0659656";"1461910";"";"Blond Panni";"1";NULL
"1464192";"Q138962147";"nm2332473";"1464192";"";"Ruka Stone";"1";NULL
"1473000";"Q138976814";"nm0089312";"1473000";"";"Clara Blore";"0";NULL
"1475334";"Q95770672";"nm0898856";"1475334";"";"Herman Vinck";"0";NULL
"1476470";"Q138786098";"nm0080714";"1476470";"";"Boris Bianco";"1";NULL
"1476647";"Q138839566";"nm0919193";"1476647";"";"Vilém Weiss";"0";NULL
"1479030";"Q11378534";"nm2345223";"1479030";"";"Momo Nakamura";"0";NULL
"1479878";"Q547039";"nm2406693";"1479878";"";"Simon Schaffer";"0";"3996642"
"1481873";"Q138849256";"nm1701102";"1481873";"";"Thalia Festiny";"1";NULL
"1481878";"Q138848939";"nm2711357";"1481878";"";"Jo Casta";"1";NULL
"1482202";"Q4684215";"nm0204042";"0";"";"Adolfo Dávila";"0";NULL
"1483586";"Q86736775";"nm0517755";"1483586";"";"Karen Anna Logje";"0";NULL
"1484658";"Q138848835";"nm0465758";"1484658";"";"Małgorzata Kopernik";"0";NULL
"1485107";"Q20630866";"nm2128400";"0";"";"Aaron Covington";"0";NULL
"1486683";"Q133604744";"nm0726826";"1486683";"";"Frank Rigter";"0";NULL
"1487117";"Q5947451";"nm6187013";"1487117";"";"Pär Lernström";"0";NULL
"1487657";"Q11576305";"nm0993341";"1487657";"";"Yukari Taguchi";"1";NULL
"1491642";"Q1901715";"nm0679430";"1491642";"";"Markus Pfeiffer";"0";NULL
"1491889";"Q11594091";"nm1997829";"1491889";"";"Noriyuki Fukuda";"0";NULL
"1493700";"Q52911393";"nm1336184";"1493700";"";"Herman van de Wijdeven";"0";NULL
"1496026";"Q19664222";"nm0809727";"1496026";"";"Rob Smith";"0";NULL
"1498725";"Q138718208";"nm0277814";"1498725";"";"Hyman Fink";"0";NULL
"1498881";"Q138836564";"nm0891657";"1498881";"";"Anatoly Vedyonkin";"0";NULL
"1505102";"Q110969675";"nm1317356";"1505102";"";"Christian Haake";"0";NULL
"1507183";"Q138089523";"nm0793260";"1507183";"";"Sonny Shields";"0";NULL
"1511651";"Q97583617";"nm0025533";"1511651";"";"Federico Amérigo";"0";NULL
"1513129";"Q29649984";"nm0051751";"170074";"";"Sierra Pecheur";"0";"170074"
"1514258";"Q138663480";"nm2908933";"1514258";"";"Nicole Evans";"1";NULL
"1515616";"Q2371989";"nm0814794";"0";"";"Fania Sorel";"0";NULL
"1516270";"Q138973298";"nm1706674";"1516270";"";"Rudy Strong";"1";NULL
"1521738";"Q138657212";"nm1524623";"1521738";"";"Liza Pinelli";"1";NULL
"1526019";"Q138911042";"nm3823365";"1526019";"";"Teena Lipoldino";"1";NULL
"1527667";"Q138816905";"nm1029122";"1527667";"";"Gerard Doting";"0";NULL
"1527669";"Q138786376";"nm0366767";"1527669";"";"Gerard Hartkamp";"0";NULL
"1533833";"Q138915801";"nm1080311";"1533833";"";"Candy Estefana";"1";NULL
"1535846";"Q136694818";"nm8604742";"1535846";"";"Soleil Hughes";"1";NULL
"1539744";"Q3187798";"nm0854441";"1539744";"";"Juan Tellería";"0";NULL
"1545284";"Q113166668";"nm1479639";"0";"";"Therese Sandersson";"0";NULL
"1547983";"Q2829693";"nm1734678";"1547983";"";"Alain Crête";"0";NULL
"1553122";"Q138932106";"nm0407961";"0";"";"Vladimir Ilin";"0";NULL
"1556176";"Q126450338";"nm5002131";"0";"";"Taylor Hess";"0";NULL
"1557111";"Q95810217";"nm0039878";"1557111";"";"Dieter Assmann";"0";NULL
"1561007";"Q138844008";"nm5354100";"1561007";"";"Avril Hall";"1";NULL
"1562669";"Q1424318";"nm0136686";"1562669";"";"Onelio Jorge Cardoso";"0";NULL
"1562691";"Q11394512";"nm12856349";"1562691";"";"Ayana Naito";"1";NULL
"1564218";"Q52618018";"nm1478901";"1564218";"";"Esther Scheldwacht";"0";NULL
"1570322";"Q138720641";"nm7635433";"1570322";"";"Samuel Dunning";"0";NULL
"1571099";"Q15908652";"nm0899737";"1571099";"";"Leuwe Visser";"0";NULL
"1571184";"Q3416115";"nm2528671";"1571184";"";"Rachel Petladwala";"0";NULL
"1574053";"Q138840866";"nm1300678";"1574053";"";"Liu Wu-Chi";"0";NULL
"1576313";"Q12023483";"nm3027488";"1576313";"";"Janek Kroupa";"0";NULL
